층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대_밑_좌우시야각,무대_위_좌우시야각,무대가_보이는_면적
합창석,G블록,4,19,합창석 G블록4열 19,0,-1295,450,합창석 G블록4열 19,92.10514498767665,58.447447603397336,1622.7110895582773
합창석,G블록,4,20,합창석 G블록4열 20,50,-1295,450,합창석 G블록4열 18,91.85279991046251,58.41212480995913,1621.2167499783957
합창석,G블록,4,21,합창석 G블록4열 21,100,-1295,450,합창석 G블록4열 17,91.09537223232775,58.306316980699734,1616.8295809752371
합창석,G블록,4,22,합창석 G블록4열 22,150,-1295,450,합창석 G블록4열 16,89.83227233085206,58.13050554127616,1609.8554012845775
합창석,G블록,4,23,합창석 G블록4열 23,200,-1295,450,합창석 G블록4열 15,88.06448104853501,57.88549204676986,1600.8686385641035
합창석,G블록,4,24,합창석 G블록4열 24,250,-1295,450,합창석 G블록4열 14,85.79747618628096,57.57239673468374,1590.8153260970194
합창석,G블록,4,25,합창석 G블록4열 25,300,-1295,450,합창석 G블록4열 13,83.0451696387509,57.19265608177423,1581.1246619101792
합창석,G블록,4,26,합창석 G블록4열 26,350,-1295,450,합창석 G블록4열 12,79.83442819563308,56.748018978823026,1573.6482374848222
합창석,G블록,4,27,합창석 G블록4열 27,400,-1295,450,합창석 G블록4열 11,76.20933024257793,56.24054107137177,1570.0873657631173
합창석,G블록,4,28,합창석 G블록4열 28,450,-1295,450,합창석 G블록4열 10,72.23388124814609,55.67257677990707,1571.045609018847
합창석,G블록,4,29,합창석 G블록4열 29,500,-1295,450,합창석 G블록4열 9,67.99175910916873,55.04676851484896,1575.7948448966363
합창석,G블록,4,30,합창석 G블록4열 30,550,-1295,450,합창석 G블록4열 8,63.58211595293358,54.366032643092204,1583.0472466913113
합창석,G블록,4,31,합창석 G블록4열 31,600,-1295,450,합창석 G블록4열 7,59.11161581423436,53.633541844640455,1591.6747976306403
합창석,G블록,4,32,합창석 G블록4열 32,650,-1295,450,합창석 G블록4열 6,54.68432472807323,52.85270361816762,1600.9072564151704
합창석,G블록,4,33,합창석 G블록4열 33,700,-1295,450,합창석 G블록4열 5,50.391996116991336,52.027134848180566,1610.2677197443154
합창석,G블록,4,34,합창석 G블록4열 34,750,-1295,450,합창석 G블록4열 4,46.30711229238491,51.16063252574757,1619.4705830781618
합창석,G블록,4,35,합창석 G블록4열 35,800,-1295,450,합창석 G블록4열 3,42.4798753543631,50.257140908558874,1628.3460625353293
합창석,G블록,4,36,합창석 G블록4열 36,850,-1295,450,합창석 G블록4열 2,38.938920012360484,49.32071560128089,1636.793061046561
합창석,G블록,4,37,합창석 G블록4열 37,900,-1295,450,합창석 G블록4열 1,35.6945706985479,48.355485219495016,1644.7511623864393
합창석,H블록,4,1,합창석 H블록4열 1,1283,-447,450,합창석 F블록4열 12,15.736078410692457,44.7056621009445,1609.0491261779664
합창석,H블록,4,2,합창석 H블록4열 2,1299,-401,450,합창석 F블록4열 11,16.54384548601136,43.5601764667578,1617.0161258023306
합창석,H블록,4,3,합창석 H블록4열 3,1314,-354,450,합창석 F블록4열 10,17.299665501103462,42.272353069906366,1624.7428748056388
합창석,H블록,4,4,합창석 H블록4열 4,1329,-307,450,합창석 F블록4열 9,17.953278971833633,40.78343822460662,1632.0055867706137
합창석,H블록,4,5,합창석 H블록4열 5,1344,-261,450,합창석 F블록4열 8,18.49146858915664,39.103516352104904,1638.437443288181
합창석,H블록,4,6,합창석 H블록4열 6,1359,-214,450,합창석 F블록4열 7,18.961423681856935,37.189460166327606,1643.9689416484482
합창석,H블록,4,7,합창석 H블록4열 7,1375,-168,450,합창석 F블록4열 6,19.31041146027439,35.03079679288014,1647.9416880318577
합창석,H블록,4,8,합창석 H블록4열 8,1390,-121,450,합창석 F블록4열 5,19.6277601528959,32.69234475011082,1650.093642324782
합창석,H블록,4,9,합창석 H블록4열 9,1405,-74,450,합창석 F블록4열 4,19.879217880701724,30.16111647755141,1649.7752252712455
합창석,H블록,4,10,합창석 H블록4열 10,1420,-28,450,합창석 F블록4열 3,20.061320968016865,27.511606015294223,1646.4863587888224
합창석,H블록,4,11,합창석 H블록4열 11,1435,19,450,합창석 F블록4열 2,20.20334709698794,24.70964150209734,1639.725658280968
합창석,H블록,4,12,합창석 H블록4열 12,1451,65,450,합창석 F블록4열 1,20.270159036203342,21.867571496464713,1629.1336540694244
2층,A블록,1,1,2층 A블록1열 1,1597,1573,633,2층 E블록1열 17,18.07189375275159,34.59551234239784,1530.5793205722484
2층,A블록,1,2,2층 A블록1열 2,1559,1612,633,2층 E블록1열 16,18.205493000993663,35.58851967314298,1531.728128876635
2층,A블록,1,3,2층 A블록1열 3,1522,1651,633,2층 E블록1열 15,18.317550030765783,36.49423555409767,1533.2740662155077
2층,A블록,1,4,2층 A블록1열 4,1485,1690,633,2층 E블록1열 14,18.415129649099736,37.33648092362754,1535.104986379017
2층,A블록,1,5,2층 A블록1열 5,1448,1730,633,2층 E블록1열 13,18.494681887673583,38.109480871081516,1537.484878880249
2층,A블록,1,6,2층 A블록1열 6,1411,1769,633,2층 E블록1열 12,18.563996789059747,38.81991251976801,1540.6362219422324
2층,A블록,1,7,2층 A블록1열 7,1373,1808,633,2층 E블록1열 11,18.625450879374114,39.48798067741381,1560.6042239622366
2층,A블록,1,8,2층 A블록1열 8,1336,1847,633,2층 E블록1열 10,18.667868835802974,40.066245539707246,1601.4088777062066
2층,A블록,1,9,2층 A블록1열 9,1299,1887,633,2층 E블록1열 9,18.693164932825653,40.570945288099,1641.9112036774586
2층,A블록,1,10,2층 A블록1열 10,1262,1926,633,2층 E블록1열 8,18.710429309497385,41.01969649352495,1680.2885958628763
2층,A블록,1,11,2층 A블록1열 11,1225,1965,633,2층 E블록1열 7,18.715859836277527,41.40632495840675,1716.80214555278
2층,A블록,1,12,2층 A블록1열 12,1187,2005,633,2층 E블록1열 6,18.70986990006283,41.741255724279206,1752.3071324070465
2층,A블록,1,13,2층 A블록1열 13,1150,2044,633,2층 E블록1열 5,18.692785954677717,42.0078426790236,1784.9559337416365
2층,A블록,1,14,2층 A블록1열 14,1113,2083,633,2층 E블록1열 4,18.665339337039303,42.2185175717312,1815.7017200548814
2층,A블록,1,15,2층 A블록1열 15,1076,2122,633,2층 E블록1열 3,18.628032382511613,42.375697739332416,1844.5648567064925
2층,A블록,1,16,2층 A블록1열 16,1039,2162,633,2층 E블록1열 2,18.576487703523725,42.46860100522957,1871.7278497780624
2층,A블록,1,17,2층 A블록1열 17,1001,2201,633,2층 E블록1열 1,18.52450386820096,42.541421129475594,1897.4183139025338
2층,B블록,1,1,2층 B블록1열 1,842,2281,633,2층 D블록1열 9,18.638410895794586,43.61894377537851,1981.6571323786068
2층,B블록,1,2,2층 B블록1열 2,787,2286,633,2층 D블록1열 8,18.77015296108191,44.23250228017186,2005.8821694642315
2층,B블록,1,3,2층 B블록1열 3,732,2292,633,2층 D블록1열 7,18.886934632486096,44.791287951443856,2028.8569016349236
2층,B블록,1,4,2층 B블록1열 4,677,2297,633,2층 D블록1열 6,18.999101581380973,45.32584888287575,2050.441631014247
2층,B블록,1,5,2층 B블록1열 5,622,2302,633,2층 D블록1열 5,19.10106075385023,45.81771778848801,2070.585574880381
2층,B블록,1,6,2층 B블록1열 6,567,2305,633,2층 D블록1열 4,19.203922641752495,46.30197277423508,2089.2837321211664
2층,B블록,1,7,2층 B블록1열 7,511,2309,633,2층 D블록1열 3,19.29249655012864,46.73106345700796,2106.699058205479
2층,B블록,1,8,2층 B블록1열 8,456,2312,633,2층 D블록1열 2,19.374017671020002,47.12275828457883,2122.22066666902
2층,B블록,1,9,2층 B블록1열 9,401,2315,633,2층 D블록1열 1,19.444634620911817,47.46615036090189,2136.0755083471236
2층,C블록,1,1,2층 C블록1열 1,250,2320,633,2층 C블록1열 11,19.600600910486513,48.21695116303998,2165.4564672738084
2층,C블록,1,2,2층 C블록1열 2,200,2322,633,2층 C블록1열 10,19.631318217098002,48.37267902126767,2172.164237624032
2층,C블록,1,3,2층 C블록1열 3,150,2322,633,2층 C블록1열 9,19.664795929168587,48.52710693616807,2177.573608614008
2층,C블록,1,4,2층 C블록1열 4,100,2323,633,2층 C블록1열 8,19.68260671741139,48.61648670606827,2181.3346441640506
2층,C블록,1,5,2층 C블록1열 5,50,2324,633,2층 C블록1열 7,19.690829790076986,48.6616084310142,2183.5460290315323
2층,C블록,1,6,2층 C블록1열 6,0,2325,633,2층 C블록1열 6,19.689451268600603,48.662353893381045,2184.202304217261
2층,C블록,1,7,2층 C블록1열 7,-50,2324,633,2층 C블록1열 5,19.690829790076986,48.6616084310142,2183.5460290315327
2층,C블록,1,8,2층 C블록1열 8,-100,2323,633,2층 C블록1열 4,19.68260671741139,48.61648670606827,2181.334644164051
2층,C블록,1,9,2층 C블록1열 9,-150,2322,633,2층 C블록1열 3,19.664795929168587,48.52710693616807,2177.5736086140078
2층,C블록,1,10,2층 C블록1열 10,-200,2322,633,2층 C블록1열 2,19.631318217098002,48.37267902126767,2172.164237624032
2층,C블록,1,11,2층 C블록1열 11,-250,2320,633,2층 C블록1열 1,19.600600910486513,48.21695116303998,2165.456467273808
2층,D블록,1,1,2층 D블록1열 1,-401,2315,633,2층 B블록1열 9,19.444634620911817,47.46615036090189,2136.075508347123
2층,D블록,1,2,2층 D블록1열 2,-456,2312,633,2층 B블록1열 8,19.374017671020002,47.12275828457883,2122.220666669021
2층,D블록,1,3,2층 D블록1열 3,-511,2309,633,2층 B블록1열 7,19.29249655012864,46.73106345700796,2106.6990582054787
2층,D블록,1,4,2층 D블록1열 4,-567,2305,633,2층 B블록1열 6,19.203922641752495,46.30197277423508,2089.2837321211664
2층,D블록,1,5,2층 D블록1열 5,-622,2302,633,2층 B블록1열 5,19.10106075385023,45.81771778848801,2070.585574880381
2층,D블록,1,6,2층 D블록1열 6,-677,2297,633,2층 B블록1열 4,18.999101581380973,45.32584888287575,2050.441631014247
2층,D블록,1,7,2층 D블록1열 7,-732,2292,633,2층 B블록1열 3,18.886934632486096,44.791287951443856,2028.8569016349236
2층,B블록,2,8,2층 B블록2열 8,512,2409,675,2층 D블록2열 3,18.725881179708583,44.868727491584764,2093.223088689215
2층,B블록,2,9,2층 B블록2열 9,459,2412,675,2층 D블록2열 2,18.796980091976806,45.20360903586095,2106.850460824383
2층,E블록,1,1,2층 E블록1열 1,-1001,2201,633,2층 A블록1열 17,18.52450386820096,42.541421129475594,1897.4183139025338
2층,E블록,1,2,2층 E블록1열 2,-1039,2162,633,2층 A블록1열 16,18.576487703523725,42.46860100522957,1871.727849778062
2층,E블록,1,3,2층 E블록1열 3,-1076,2122,633,2층 A블록1열 15,18.628032382511613,42.375697739332416,1844.5648567064925
2층,E블록,1,4,2층 E블록1열 4,-1113,2083,633,2층 A블록1열 14,18.665339337039303,42.2185175717312,1815.701720054881
2층,E블록,1,5,2층 E블록1열 5,-1150,2044,633,2층 A블록1열 13,18.692785954677717,42.0078426790236,1784.9559337416365
2층,E블록,1,6,2층 E블록1열 6,-1187,2005,633,2층 A블록1열 12,18.70986990006283,41.741255724279206,1752.3071324070465
2층,E블록,1,7,2층 E블록1열 7,-1225,1965,633,2층 A블록1열 11,18.715859836277527,41.40632495840675,1716.8021455527798
2층,E블록,1,8,2층 E블록1열 8,-1262,1926,633,2층 A블록1열 10,18.710429309497385,41.01969649352495,1680.2885958628763
2층,E블록,1,9,2층 E블록1열 9,-1299,1887,633,2층 A블록1열 9,18.693164932825653,40.570945288099,1641.9112036774588
2층,E블록,1,10,2층 E블록1열 10,-1336,1847,633,2층 A블록1열 8,18.667868835802974,40.066245539707246,1601.4088777062063
2층,E블록,1,11,2층 E블록1열 11,-1373,1808,633,2층 A블록1열 7,18.625450879374114,39.48798067741381,1560.6042239622366
2층,E블록,1,12,2층 E블록1열 12,-1411,1769,633,2층 A블록1열 6,18.563996789059747,38.81991251976801,1540.6362219422324
2층,E블록,1,13,2층 E블록1열 13,-1448,1730,633,2층 A블록1열 5,18.494681887673583,38.109480871081516,1537.484878880249
2층,E블록,1,14,2층 E블록1열 14,-1485,1690,633,2층 A블록1열 4,18.415129649099736,37.33648092362754,1535.104986379017
2층,E블록,1,15,2층 E블록1열 15,-1522,1651,633,2층 A블록1열 3,18.317550030765783,36.49423555409767,1533.274066215508
2층,E블록,1,16,2층 E블록1열 16,-1559,1612,633,2층 A블록1열 2,18.205493000993663,35.58851967314298,1531.728128876635
2층,E블록,1,17,2층 E블록1열 17,-1597,1573,633,2층 A블록1열 1,18.07189375275159,34.59551234239784,1530.5793205722484
2층,A블록,2,1,2층 A블록2열 1,1672,1638,675,2층 E블록2열 18,17.383637216581377,32.81893192591248,1546.6785801059157
2층,A블록,2,2,2층 A블록2열 2,1635,1677,675,2층 E블록2열 17,17.509651337499246,33.709661337752905,1548.466892727132
2층,A블록,2,3,2층 A블록2열 3,1599,1716,675,2층 E블록2열 16,17.61618725263575,34.525536016035744,1550.627634195808
2층,A블록,2,4,2층 A블록2열 4,1562,1754,675,2층 E블록2열 15,17.719159653763963,35.313488360343804,1552.881264316564
2층,A블록,2,5,2층 A블록2열 5,1525,1793,675,2층 E블록2열 14,17.8060594451078,36.04515096983836,1555.9095017745158
2층,A블록,2,6,2층 A블록2열 6,1489,1832,675,2층 E블록2열 13,17.874609726319942,36.69848545514765,1560.231773658924
2층,A블록,2,7,2층 A블록2열 7,1452,1870,675,2층 E블록2열 12,17.94026784989053,37.32318464831454,1567.5703058858267
2층,A블록,2,8,2층 A블록2열 8,1416,1909,675,2층 E블록2열 11,17.98492734624867,37.86547922114251,1584.2717453389216
2층,A블록,2,9,2층 A블록2열 9,1379,1948,675,2층 E블록2열 10,18.023236519020216,38.372983481308225,1613.4343395549417
2층,A블록,2,10,2층 A블록2열 10,1342,1987,675,2층 E블록2열 9,18.05010498454585,38.82462415393908,1647.221552657818
2층,A블록,2,11,2층 A블록2열 11,1306,2025,675,2층 E블록2열 8,18.065402328830586,39.210864632303426,1680.3814529628974
2층,A블록,2,12,2층 A블록2열 12,1269,2064,675,2층 E블록2열 7,18.07082740696097,39.55529921201914,1713.5011625318616
2층,A블록,2,13,2층 A블록2열 13,1232,2103,675,2층 E블록2열 6,18.065992368175404,39.84747498896738,1745.258138572631
2층,A블록,2,14,2층 A블록2열 14,1196,2141,675,2층 E블록2열 5,18.05160423862296,40.08259673972751,1774.7066003212794
2층,A블록,2,15,2층 A블록2열 15,1159,2180,675,2층 E블록2열 4,18.027771529267003,40.27667200283596,1803.3904999532235
2층,A블록,2,16,2층 A블록2열 16,1122,2219,675,2층 E블록2열 3,17.994957869714973,40.42388681692524,1830.4608932141286
2층,A블록,2,17,2층 A블록2열 17,1086,2257,675,2층 E블록2열 2,17.95458297282034,40.52345054340785,1855.2597168950956
2층,A블록,2,18,2층 A블록2열 18,1049,2296,675,2층 E블록2열 1,17.905336781815926,40.584300303406906,1879.1619843257852
2층,B블록,2,1,2층 B블록2열 1,889,2377,675,2층 D블록2열 10,18.022092554937387,41.60861572130149,1959.8805924604355
2층,B블록,2,2,2층 B블록2열 2,835,2382,675,2층 D블록2열 9,18.14679710927793,42.172423928464866,1982.517540905372
2층,B블록,2,3,2층 B블록2열 3,782,2387,675,2층 D블록2열 8,18.260659024924635,42.69366466181968,2003.7007145130667
2층,B블록,2,4,2층 B블록2열 4,728,2393,675,2층 D블록2열 7,18.363501456076175,43.17697624699248,2024.1566446721613
2층,B블록,2,5,2층 B블록2열 5,674,2398,675,2층 D블록2열 6,18.46251317288578,43.639923905948066,2043.3676872411495
2층,B블록,2,6,2층 B블록2열 6,620,2402,675,2층 D블록2열 5,18.557723839170297,44.082282793545716,2061.312360770109
2층,B블록,2,7,2층 B블록2열 7,566,2406,675,2층 D블록2열 4,18.643767249207393,44.48651159366587,2077.9355587070067
2층,B블록,3,8,2층 B블록3열 8,568,2506,717,2층 D블록3열 4,18.111370017589543,42.77853360336422,2067.262262415131
2층,B블록,3,9,2층 B블록3열 9,515,2509,717,2층 D블록3열 3,18.184902715154905,43.11361478558602,2080.9715586478465
2층,B블록,2,10,2층 B블록2열 10,405,2415,675,2층 D블록2열 1,18.86018029781081,45.504472581370656,2119.2868175063777
2층,C블록,2,1,2층 C블록2열 1,251,2420,675,2층 C블록2열 11,19.006485957378064,46.19201960054345,2146.6646062687696
2층,C블록,2,2,2층 C블록2열 2,200,2422,675,2층 C블록2열 10,19.03506573444821,46.333539947418195,2152.8835184479863
2층,C블록,2,3,2층 C블록2열 3,150,2422,675,2층 C블록2열 9,19.065628640220027,46.47123099197781,2157.7815222034646
2층,C블록,2,4,2층 C블록2열 4,99,2423,675,2층 C블록2열 8,19.082064742787338,46.55184776042008,2161.244703747608
2층,C블록,2,5,2층 C블록2열 5,49,2424,675,2층 C블록2열 7,19.089224980741523,46.5906443704927,2163.220803767116
2층,C블록,2,6,2층 C블록2열 6,0,2425,675,2층 C블록2열 6,19.087623283117555,46.58989096764393,2163.7894829335814
2층,C블록,2,7,2층 C블록2열 7,-49,2424,675,2층 C블록2열 5,19.089224980741523,46.5906443704927,2163.220803767116
