Unnamed: 0,층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도
1380,합창석,F블록,3,16,합창석 F블록3열 16,-1100,-686,400,합창석 H블록3열 9,1356.685667,40.67157024,46.18504854,89,0,0,4.0046290137266427e-10,-0.529,13.861283755096212,17.14771340319588
1381,합창석,F블록,3,17,합창석 F블록3열 17,-1083,-737,400,합창석 H블록3열 8,1369.692666,40.98005587,45.54480927,89,0,0,3.891621633517229e-10,-0.563,16.148074961178338,16.979906675909113
1382,합창석,F블록,3,18,합창석 F블록3열 18,-1066,-789,400,합창석 H블록3열 7,1385.235359,41.17690356,44.74791319,89,0,0,3.762090979881578e-10,-0.595,18.41911633810094,16.783709299038634
1383,합창석,F블록,3,19,합창석 F블록3열 19,-1050,-841,400,합창석 H블록3열 6,1403.488867,41.2458781,43.79847818,89,0,0,3.6172046795061965e-10,-0.625,20.60518440196459,16.55909019557109
1384,합창석,F블록,3,20,합창석 F블록3열 20,-1033,-893,400,합창석 H블록3열 5,1422.862608,41.26098403,42.7508495,89,0,0,3.4714514871326476e-10,-0.654,22.754628654307616,16.327265260471766
1385,합창석,F블록,3,21,합창석 F블록3열 21,-1016,-945,400,합창석 H블록3열 4,1444.050207,41.19845241,41.5911524,88,0,0,3.320879525700725e-10,-0.681,24.838572542612535,16.081157871938
1386,합창석,F블록,3,22,합창석 F블록3열 22,-999,-996,400,합창석 H블록3열 3,1466.293627,41.07871931,40.36152007,88,0,0,3.172029072111604e-10,-0.706,26.82595978978731,15.830752258420915
1387,합창석,F블록,3,23,합창석 F블록3열 23,-982,-1048,400,합창석 H블록3열 2,1490.848081,40.8871107,39.01591864,88,0,0,3.0178651373648486e-10,-0.73,28.77428129049642,15.563349778439353
1388,합창석,F블록,3,24,합창석 F블록3열 24,-965,-1100,400,합창석 H블록3열 1,1516.978906,40.64215171,37.59818573,88,0,0,2.864582763893115e-10,-0.752,30.652525033413138,15.288650483234589
1389,합창석,G블록,3,1,합창석 G블록3열 1,-825,-1195,400,합창석 G블록3열 34,1506.203837,42.27995194,35.47739685,85,0,0,2.9265015006742687e-10,-0.823,34.62028975043224,15.400724296013957
1390,합창석,G블록,3,2,합창석 G블록3열 2,-775,-1195,400,합창석 G블록3열 33,1479.408666,43.25765874,35.67333107,85,0,0,3.0884140885024083e-10,-0.839,32.96484322692054,15.6867791375875
1391,합창석,G블록,3,3,합창석 G블록3열 3,-725,-1195,400,합창석 G블록3열 32,1453.839744,44.20764624,35.80632536,85,0,0,3.254246067284393e-10,-0.855,31.244960554005104,15.969969346075898
1392,합창석,G블록,3,4,합창석 G블록3열 4,-675,-1195,400,합창석 G블록3열 31,1429.56287,45.1245249,35.86741474,85,0,0,3.4228685482624856e-10,-0.871,29.460087630366385,16.24861531943826
1393,합창석,G블록,3,5,합창석 G블록3열 5,-625,-1195,400,합창석 G블록3열 30,1406.644945,46.00291176,35.84759012,85,0,0,3.592911587814495e-10,-0.886,27.61013190297003,16.520870278423292
1394,합창석,G블록,3,6,합창석 G블록3열 6,-575,-1195,400,합창석 G블록3열 29,1385.153421,46.83749719,35.73834154,85,0,0,3.762758652735522e-10,-0.901,25.695536121449493,16.784731540086156
1395,합창석,G블록,3,7,합창석 G블록3열 7,-525,-1195,400,합창석 G블록3열 28,1365.155669,47.6231112,35.53247515,85,0,0,3.930551303848659e-10,-0.916,23.717351001420955,17.03805944245007
1396,합창석,G블록,3,8,합창석 G블록3열 8,-475,-1195,400,합창석 G블록3열 27,1346.718233,48.35478752,35.22528184,85,0,0,4.094206844521851e-10,-0.929,21.677303298830108,17.278604786743216
1397,합창석,G블록,3,9,합창석 G블록3열 9,-425,-1195,400,합창석 G블록3열 26,1329.906012,49.02782411,34.81612267,85,0,0,4.251450746437148e-10,-0.942,19.577855155988644,17.504045293998665
1398,합창석,G블록,3,10,합창석 G블록3열 10,-375,-1195,400,합창석 G블록3열 25,1314.781351,49.63783869,34.3104427,85,0,0,4.399865430991423e-10,-0.954,17.42225010950856,17.712031043542773
1399,합창석,G블록,3,11,합창석 G블록3열 11,-325,-1195,400,합창석 G블록3열 24,1301.403089,50.18081864,33.72209817,85,0,0,4.53695529848147e-10,-0.965,15.214540962311432,17.900238184084426
1400,합창석,G블록,3,12,합창석 G블록3열 12,-275,-1195,400,합창석 G블록3열 23,1289.82557,50.65316462,33.07564761,84,0,0,4.660226799920384e-10,-0.975,12.959594926160126,18.066429423034375
1401,합창석,G블록,3,13,합창석 G블록3열 13,-225,-1195,400,합창석 G블록3열 22,1280.097653,51.05172766,32.40790309,84,0,0,4.767280391211901e-10,-0.983,10.66307212526842,18.208518975717077
1402,합창석,G블록,3,14,합창석 G블록3열 14,-175,-1195,400,합창석 G블록3열 21,1272.261766,51.37383996,31.76763959,84,0,0,4.855909365342648e-10,-0.989,8.331374756375753,18.324638889891926
1403,합창석,G블록,3,15,합창석 G블록3열 15,-125,-1195,400,합창석 G블록3열 20,1266.353031,51.61733949,31.21216775,85,0,0,4.924199247654491e-10,-0.995,5.971565897796355,18.41320306602858
1404,합창석,G블록,3,16,합창석 G블록3열 16,-75,-1195,400,합창석 G블록3열 19,1262.398511,51.78058897,30.79993126,85,0,0,4.970620185636635e-10,-0.998,3.5912590372054636,18.47296498298352
1405,합창석,G블록,3,17,합창석 G블록3열 17,-25,-1195,400,합창석 G블록3열 18,1260.416598,51.86248952,30.57977903,85,0,0,4.99410488602714e-10,-1.0,1.1984816501182776,18.50306520185226
1406,합창석,G블록,3,18,합창석 G블록3열 18,25,-1195,400,합창석 G블록3열 17,1260.416598,51.86248952,30.57977903,85,0,0,4.99410488602714e-10,-1.0,1.1984816501182776,18.50306520185226
1407,합창석,G블록,3,19,합창석 G블록3열 19,75,-1195,400,합창석 G블록3열 16,1262.398511,51.78058897,30.79993126,84,0,0,4.970620185636635e-10,-0.998,3.5912590372054636,18.47296498298352
1408,합창석,G블록,3,20,합창석 G블록3열 20,125,-1195,400,합창석 G블록3열 15,1266.353031,51.61733949,31.21216775,85,0,0,4.924199247654491e-10,-0.995,5.971565897796355,18.41320306602858
1409,합창석,G블록,3,21,합창석 G블록3열 21,175,-1195,400,합창석 G블록3열 14,1272.261766,51.37383996,31.76763959,84,0,0,4.855909365342648e-10,-0.989,8.331374756375753,18.324638889891926
1410,합창석,G블록,3,22,합창석 G블록3열 22,225,-1195,400,합창석 G블록3열 13,1280.097653,51.05172766,32.40790309,85,0,0,4.767280391211901e-10,-0.983,10.66307212526842,18.208518975717077
1411,합창석,G블록,3,23,합창석 G블록3열 23,275,-1195,400,합창석 G블록3열 12,1289.82557,50.65316462,33.07564761,84,0,0,4.660226799920384e-10,-0.975,12.959594926160126,18.066429423034375
1412,합창석,G블록,3,24,합창석 G블록3열 24,325,-1195,400,합창석 G블록3열 11,1301.403089,50.18081864,33.72209817,85,0,0,4.53695529848147e-10,-0.965,15.214540962311432,17.900238184084426
1413,합창석,G블록,3,25,합창석 G블록3열 25,375,-1195,400,합창석 G블록3열 10,1314.781351,49.63783869,34.3104427,85,0,0,4.399865430991423e-10,-0.954,17.42225010950856,17.712031043542773
1414,합창석,G블록,3,26,합창석 G블록3열 26,425,-1195,400,합창석 G블록3열 9,1329.906012,49.02782411,34.81612267,85,0,0,4.251450746437148e-10,-0.942,19.577855155988644,17.504045293998665
1415,합창석,G블록,3,27,합창석 G블록3열 27,475,-1195,400,합창석 G블록3열 8,1346.718233,48.35478752,35.22528184,84,0,0,4.094206844521851e-10,-0.929,21.677303298830108,17.278604786743216
1416,합창석,G블록,3,28,합창석 G블록3열 28,525,-1195,400,합창석 G블록3열 7,1365.155669,47.6231112,35.53247515,85,0,0,3.930551303848659e-10,-0.916,23.717351001420955,17.03805944245007
1417,합창석,G블록,3,29,합창석 G블록3열 29,575,-1195,400,합창석 G블록3열 6,1385.153421,46.83749719,35.73834154,84,0,0,3.762758652735522e-10,-0.901,25.695536121449493,16.784731540086156
1418,합창석,G블록,3,30,합창석 G블록3열 30,625,-1195,400,합창석 G블록3열 5,1406.644945,46.00291176,35.84759012,85,0,0,3.592911587814495e-10,-0.886,27.61013190297003,16.520870278423292
1419,합창석,G블록,3,31,합창석 G블록3열 31,675,-1195,400,합창석 G블록3열 4,1429.56287,45.1245249,35.86741474,85,0,0,3.4228685482624856e-10,-0.871,29.460087630366385,16.24861531943826
1420,합창석,G블록,3,32,합창석 G블록3열 32,725,-1195,400,합창석 G블록3열 3,1453.839744,44.20764624,35.80632536,85,0,0,3.254246067284393e-10,-0.855,31.244960554005104,15.969969346075898
1421,합창석,G블록,3,33,합창석 G블록3열 33,775,-1195,400,합창석 G블록3열 2,1479.408666,43.25765874,35.67333107,85,0,0,3.0884140885024083e-10,-0.839,32.96484322692054,15.6867791375875
1422,합창석,G블록,3,34,합창석 G블록3열 34,825,-1195,400,합창석 G블록3열 1,1506.203837,42.27995194,35.47739685,85,0,0,2.9265015006742687e-10,-0.823,34.62028975043224,15.400724296013957
1423,합창석,H블록,3,1,합창석 H블록3열 1,965,-1100,400,합창석 F블록3열 24,1516.978906,40.64215171,37.59818573,87,0,0,2.864582763893115e-10,-0.752,30.652525033413138,15.288650483234589
1424,합창석,H블록,3,2,합창석 H블록3열 2,982,-1048,400,합창석 F블록3열 23,1490.848081,40.8871107,39.01591864,88,0,0,3.0178651373648486e-10,-0.73,28.77428129049642,15.563349778439353
1425,합창석,H블록,3,3,합창석 H블록3열 3,999,-996,400,합창석 F블록3열 22,1466.293627,41.07871931,40.36152007,88,0,0,3.172029072111604e-10,-0.706,26.82595978978731,15.830752258420915
1426,합창석,H블록,3,4,합창석 H블록3열 4,1016,-945,400,합창석 F블록3열 21,1444.050207,41.19845241,41.5911524,88,0,0,3.320879525700725e-10,-0.681,24.838572542612535,16.081157871938
1427,합창석,H블록,3,5,합창석 H블록3열 5,1033,-893,400,합창석 F블록3열 20,1422.862608,41.26098403,42.7508495,89,0,0,3.4714514871326476e-10,-0.654,22.754628654307616,16.327265260471766
1428,합창석,H블록,3,6,합창석 H블록3열 6,1050,-841,400,합창석 F블록3열 19,1403.488867,41.2458781,43.79847818,89,0,0,3.6172046795061965e-10,-0.625,20.60518440196459,16.55909019557109
1429,합창석,H블록,3,7,합창석 H블록3열 7,1066,-789,400,합창석 F블록3열 18,1385.235359,41.17690356,44.74791319,89,0,0,3.762090979881578e-10,-0.595,18.41911633810094,16.783709299038634
1430,합창석,H블록,3,8,합창석 H블록3열 8,1083,-737,400,합창석 F블록3열 17,1369.692666,40.98005587,45.54480927,89,0,0,3.891621633517229e-10,-0.563,16.148074961178338,16.979906675909113
1431,합창석,H블록,3,9,합창석 H블록3열 9,1100,-686,400,합창석 F블록3열 16,1356.685667,40.67157024,46.18504854,88,0,0,4.0046290137266427e-10,-0.529,13.861283755096212,17.14771340319588
1432,합창석,H블록,3,10,합창석 H블록3열 10,1117,-634,400,합창석 F블록3열 15,1345.230464,40.25333606,46.70774656,88,0,0,4.107805941452718e-10,-0.494,11.491006020513948,17.298316443177303
1433,합창석,H블록,3,11,합창석 H블록3열 11,1134,-582,400,합창석 F블록3열 14,1335.919159,39.70911722,47.08882356,88,0,0,4.194299755283203e-10,-0.457,9.080261163239282,17.42272920455593
1434,합창석,H블록,3,12,합창석 H블록3열 12,1151,-530,400,합창석 F블록3열 13,1328.796824,39.03016575,47.32869013,88,0,0,4.2621060899786303e-10,-0.418,6.63673121011077,17.519129285149905
1435,합창석,H블록,3,13,합창석 H블록3열 13,1168,-478,400,합창석 F블록3열 12,1323.898788,38.20928305,47.42964989,88,0,0,4.309586938301787e-10,-0.379,4.168782395546185,17.586055720419367
1436,합창석,H블록,3,14,합창석 H블록3열 14,1185,-427,400,합창석 F블록3열 11,1321.572548,37.2472913,47.38748668,88,0,0,4.3323843023715287e-10,-0.339,1.7281147165843052,17.618023788455137
1437,합창석,H블록,3,15,합창석 H블록3열 15,1202,-375,400,합창석 F블록3열 10,1321.14685,36.13425217,47.22662072,88,0,0,4.33657357548709e-10,-0.298,0.7610019622208334,17.623886690359807
1438,합창석,H블록,3,16,합창석 H블록3열 16,1219,-323,400,합창석 F블록3열 9,1322.985261,34.87671,46.94317677,89,0,0,4.3185204689277735e-10,-0.256,3.247191295769183,17.5985956755956
1439,합창석,H블록,3,17,합창석 H블록3열 17,1235,-271,400,합창석 F블록3열 8,1326.147051,33.53000261,46.57552252,89,0,0,4.287705500885588e-10,-0.214,5.711442460020725,17.555271155830972
1440,합창석,H블록,3,18,합창석 H블록3열 18,1252,-219,400,합창석 F블록3열 7,1332.465759,32.01940647,46.07096381,89,0,0,4.2269959068196335e-10,-0.172,8.166076116145186,17.469335543953022
1441,합창석,H블록,3,19,합창석 H블록3열 19,1269,-168,400,합창석 F블록3열 6,1341.113343,30.43311809,45.47270156,89,0,0,4.1457542035443857e-10,-0.131,10.54647844333441,17.35310377649749
1442,합창석,H블록,3,20,합창석 H블록3열 20,1286,-116,400,합창석 F블록3열 5,1351.758854,28.77398662,44.7867806,89,0,0,4.0485763270544115e-10,-0.09,12.9336260279586,17.212159005575078
1443,합창석,H블록,3,21,합창석 H블록3열 21,1303,-64,400,합창석 F블록3열 4,1364.516398,27.10180858,44.02425567,88,0,0,3.936078239622555e-10,-0.049,15.27592011732078,17.046285811478857
1444,합창석,H블록,3,22,합창석 H블록3열 22,1320,-12,400,합창석 F블록3열 3,1379.327372,25.46954997,43.19538258,88,0,0,3.810640124630424e-10,-0.009,17.567024833717337,16.85774169425256
1445,합창석,H블록,3,23,합창석 H블록3열 23,1337,40,400,합창석 F블록3열 2,1396.126427,23.93560092,42.31031184,88,0,0,3.6747327209058476e-10,0.03,19.801529498521976,16.648950542723767
1446,합창석,H블록,3,24,합창석 H블록3열 24,1354,91,400,합창석 F블록3열 1,1414.778074,22.57160277,41.38947993,88,0,0,3.5313034465251976e-10,0.067,21.932849308210663,16.423198773700015
1447,합창석,F블록,4,1,합창석 F블록4열 1,-1451,65,450,합창석 H블록4열 12,1520.567657,21.12625883,39.1117413,88,0,0,2.8443481552786274e-10,0.045,20.730903100471778,17.21403896977708
1448,합창석,F블록,4,2,합창석 F블록4열 2,-1435,19,450,합창석 H블록4열 11,1504.023271,22.17194754,39.81664318,88,0,0,2.9392486825884937e-10,0.013,18.924532280171857,17.409409393065676
1449,합창석,F블록,4,3,합창석 F블록4열 3,-1420,-28,450,합창석 H블록4열 10,1489.860396,23.29428488,40.47258117,88,0,0,3.023871089181754e-10,-0.02,17.03632698439919,17.580275045685184
1450,합창석,F블록,4,4,합창석 F블록4열 4,-1405,-74,450,합창석 H블록4열 9,1477.159775,24.47016968,41.0819845,88,0,0,3.10254137439352e-10,-0.053,15.15102864701214,17.736427197666917
1451,합창석,F블록,4,5,합창석 F블록4열 5,-1390,-121,450,합창석 H블록4열 8,1466.02899,25.70020848,41.65038581,88,0,0,3.1737471577730573e-10,-0.087,13.190879673645892,17.87561772649763
1452,합창석,F블록,4,6,합창석 F블록4열 6,-1375,-168,450,합창석 H블록4열 7,1456.485153,26.94292682,42.16583182,88,0,0,3.2365462264146234e-10,-0.121,11.199980707108564,17.99674625462434
1453,합창석,F블록,4,7,합창석 F블록4열 7,-1359,-214,450,합창석 H블록4열 6,1447.472625,28.1968735,42.64746919,88,0,0,3.2973794201396235e-10,-0.156,9.217146319813907,18.112675778402693
1454,합창석,F블록,4,8,합창석 F블록4열 8,-1344,-261,450,합창석 H블록4열 5,1441.165154,29.39503288,43.04205327,87,0,0,3.3408635770866514e-10,-0.191,7.1761088789869625,18.194718544320438
1455,합창석,F블록,4,9,합창석 F블록4열 9,-1329,-307,450,합창석 H블록4열 4,1436.311248,30.52982779,43.36938052,88,0,0,3.3748487618611254e-10,-0.225,5.158745874556978,18.25837164944368
1456,합창석,F블록,4,10,합창석 F블록4열 10,-1314,-354,450,합창석 H블록4열 3,1433.322015,31.61158685,43.62156875,88,0,0,3.3960078518298375e-10,-0.26,3.088086385289061,18.297798009379548
1457,합창석,F블록,4,11,합창석 F블록4열 11,-1299,-401,450,합창석 H블록4열 2,1432.027234,32.61662993,43.79468777,87,0,0,3.405227781179323e-10,-0.295,1.0105517731798959,18.314929356601077
1458,합창석,F블록,4,12,합창석 F블록4열 12,-1283,-447,450,합창석 H블록4열 1,1431.222554,33.56849824,43.91879304,88,0,0,3.4109746013844356e-10,-0.329,1.0424916708637517,18.325592613536354
1459,합창석,G블록,4,1,합창석 G블록4열 1,-900,-1295,450,합창석 G블록4열 37,1639.977134,39.19435678,31.84884647,85,0,0,2.2671832360945824e-10,-0.821,34.79855466534197,15.925907936401495
1460,합창석,G블록,4,2,합창석 G블록4열 2,-850,-1295,450,합창석 G블록4열 36,1613.079353,40.07321788,31.96020366,85,0,0,2.382499416106765e-10,-0.836,33.27971980971073,16.1987130784599
1461,합창석,G블록,4,3,합창석 G블록4열 3,-800,-1295,450,합창석 G블록4열 35,1587.301169,40.93229564,32.02052655,85,0,0,2.500471976847619e-10,-0.851,31.70613916970169,16.469211684669986
1462,합창석,G블록,4,4,합창석 G블록4열 4,-750,-1295,450,합창석 G블록4열 34,1562.697987,41.76731266,32.0239257,85,0,0,2.6204437512841023e-10,-0.865,30.077302313427,16.736073642791606
1463,합창석,G블록,4,5,합창석 G블록4열 5,-700,-1295,450,합창석 G블록4열 33,1539.326151,42.57394,31.96466052,84,0,0,2.741625037156376e-10,-0.88,28.39301942138298,16.997843303945263
1464,합창석,G블록,4,6,합창석 G블록4열 6,-650,-1295,450,합창석 G블록4열 32,1517.242565,43.34784409,31.83747684,84,0,0,2.863089643799511e-10,-0.894,26.653470519716734,17.25294588923117
1465,합창석,G블록,4,7,합창석 G블록4열 7,-600,-1295,450,합창석 G블록4열 31,1496.50426,44.08473527,31.63807545,85,0,0,2.983775390259888e-10,-0.907,24.859254694133575,17.49969851787604
1466,합창석,G블록,4,8,합창석 G블록4열 8,-550,-1295,450,합창석 G블록4열 30,1477.167898,44.78041678,31.36373838,85,0,0,3.1024901917113785e-10,-0.92,23.011437443107628,17.73632641638471
1467,합창석,G블록,4,9,합창석 G블록4열 9,-500,-1295,450,합창석 G블록4열 29,1459.289211,45.43083307,31.01413221,85,0,0,3.2179247583868886e-10,-0.933,21.111593967733096,17.960984703669027
1468,합창석,G블록,4,10,합창석 G블록4열 10,-450,-1295,450,합창석 G블록4열 28,1442.922382,46.03211647,30.59228752,85,0,0,3.3286726667002505e-10,-0.945,19.161845893775503,18.17178590453
1469,합창석,G블록,4,11,합창석 G블록4열 11,-400,-1295,450,합창석 G블록4열 27,1428.119393,46.58063125,30.10571269,84,0,0,3.4332580738748904e-10,-0.955,17.16488872715835,18.366833023589194
1470,합창석,G블록,4,12,합창석 G블록4열 12,-350,-1295,450,합창석 G블록4열 26,1414.929327,47.07301447,29.56753025,85,0,0,3.5301711006142776e-10,-0.965,15.124007308310572,18.544257624377245
1471,합창석,G블록,4,13,합창석 G블록4열 13,-300,-1295,450,합창석 G블록4열 25,1403.397663,47.50621281,28.99742082,85,0,0,3.6179099499748355e-10,-0.974,13.043076701009445,18.70226192655856
