층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,좌우시야각,상하시야각,주성분
합창석,G블록,1,18,합창석 G블록1열 18,178,-995,300,합창석 G블록1열 11,1054.376118849436,58.644641473285766,45.91606757486652,169.85739227507966,-16.530663685582052,-1236.5840444346004
합창석,G블록,1,19,합창석 G블록1열 19,230,-995,300,합창석 G블록1열 10,1064.389496378088,58.16643362397965,46.65186831539386,166.9843572348941,-16.370751700664623,-1226.573690134379
합창석,G블록,1,20,합창석 G블록1열 20,280,-995,300,합창석 G블록1열 9,1076.301537674271,57.598154124991154,47.22745168360704,164.28302460126528,-16.18455880932006,-1214.6622562681468
합창석,G블록,1,21,합창석 G블록1열 21,332,-995,300,합창석 G블록1열 8,1090.9853344568844,56.89884929273135,47.6340852867727,161.5477778042178,-15.96086887626345,-1199.976148666562
합창석,G블록,1,22,합창석 G블록1열 22,382,-995,300,합창석 G블록1열 7,1107.2258125603828,56.12740586379804,47.82520479572616,158.9972253809399,-15.720652852914403,-1183.73049130114
합창석,G블록,1,23,합창석 G블록1열 23,434,-995,300,합창석 G블록1열 6,1126.2242227904708,55.228296315484,47.82415494085973,156.43408945352144,-15.448778297487584,-1164.7237483908607
합창석,G블록,1,24,합창석 G블록1열 24,484,-995,300,합창석 G블록1열 5,1146.4209523556344,54.27728258817767,47.65060825829968,154.06022151232378,-15.17000717435914,-1144.5164320108468
합창석,G블록,1,25,합창석 G블록1열 25,536,-995,300,합창석 G블록1열 4,1169.325018974622,53.20593010967432,47.31625635753917,151.6889435606139,-14.865939405701512,-1121.5990119627954
합창석,G블록,1,26,합창석 G블록1열 26,586,-995,300,합창석 G블록1열 3,1193.0720849973818,52.104477153790825,46.87161818602127,149.5042663081787,-14.563432749767257,-1097.8371855590472
합창석,G블록,1,27,합창석 G블록1열 27,638,-995,300,합창석 G블록1열 2,1219.4543861908078,50.89354203190027,46.30555229777889,147.3317624595077,-14.24162766814418,-1071.4378777759557
합창석,G블록,1,28,합창석 G블록1열 28,688,-995,300,합창석 G블록1열 1,1246.3422483411207,49.674904149751946,45.68225675444346,145.33779745455365,-13.928115350267156,-1044.5323760109663
합창석,H블록,1,1,합창석 H블록1열 1,820,-900,300,합창석 F블록1열 16,1253.9537471533788,48.03050084244914,47.83070449344468,137.66300076606714,-13.841882101107297,-1036.9193205664933
합창석,H블록,1,2,합창석 H블록1열 2,836,-851,300,합창석 F블록1열 15,1230.080078694066,48.44216094554048,49.48638642286342,135.5094333402379,-14.116042492332534,-1060.8093698638352
합창석,H블록,1,3,합창석 H블록1열 3,852,-802,300,합창석 F블록1열 14,1207.9354287378112,48.78996819638484,50.98714609265533,133.26849044544053,-14.380347418209208,-1082.9682037994728
합창석,H블록,1,4,합창석 H블록1열 4,868,-753,300,합창석 F블록1열 13,1187.6165205991367,49.06265939446102,52.31662239022239,130.94201501123834,-14.6318225199849,-1103.298801221518
합창석,H블록,1,5,합창석 H블록1열 5,884,-704,300,합창석 F블록1열 12,1169.218542446193,49.24758163903026,53.46218678144271,128.53311795859992,-14.867324417404602,-1121.7056963297262
합창석,H블록,1,6,합창석 H블록1열 6,900,-655,300,합창석 F블록1열 11,1152.8334658570595,49.33058833240982,54.41500359472316,126.04629537236586,-15.08361459340351,-1138.0966583922293
합창석,H블록,1,7,합창석 H블록1열 7,916,-606,300,합창석 F블록1열 10,1138.5481983649177,49.295965587935335,55.16991105986068,123.48750753322844,-15.277452931248302,-1152.3845358436329
합창석,H블록,1,8,합창석 H블록1열 8,932,-557,300,합창석 F블록1열 9,1126.4426305853308,49.12641764791175,55.72517499266341,120.86420623347416,-15.445708166805192,-1164.4892051682898
합창석,H블록,1,9,합창석 H블록1열 9,948,-508,300,합창석 F블록1열 8,1116.587658896515,48.80315592462409,56.082165887389166,118.18529843208202,-15.585480030248537,-1174.339544841442
합창석,H블록,1,10,합창석 H블록1열 10,964,-459,300,합창석 F블록1열 7,1109.0432813916686,48.306159040447696,56.245001804539314,115.46103791121196,-15.694225432662956,-1181.8753381216284
합창석,H블록,1,11,합창석 H블록1열 11,980,-410,300,합창석 F블록1열 6,1103.8568747804218,47.61470196349505,56.22018757786834,112.70284212321282,-15.769879160822146,-1187.0489988745103
합창석,H블록,1,12,합창석 H블록1열 12,996,-361,300,합창석 F블록1열 5,1101.0617603023002,46.70829055062915,56.01626866202314,109.92303838796612,-15.810958649737223,-1189.8270146652098
합창석,H블록,1,13,합창석 H블록1열 13,1012,-312,300,합창석 F블록1열 4,1100.676155824228,45.56817884341835,55.64350751366415,107.13455111491282,-15.816642869477237,-1190.191012738228
합창석,H블록,1,14,합창석 H블록1열 14,1028,-263,300,합창석 F블록1열 3,1102.7025890964435,44.17967705802202,55.11358282154249,104.35054859133672,-15.786817317897905,-1188.1383770557975
합창석,H블록,1,15,합창석 H블록1열 15,1044,-214,300,합창석 F블록1열 2,1107.1278155660257,42.53545047143266,54.43930743951665,101.58407286775343,-15.72208036892162,-1183.6823759510164
합창석,H블록,1,16,합창석 H블록1열 16,1060,-165,300,합창석 F블록1열 1,1113.9232469070748,40.63991535502597,53.634359254540506,98.8476784205246,-15.623710295776476,-1176.851795753068
합창석,F블록,2,1,합창석 F블록2열 1,-1198,-65,350,합창석 H블록2열 20,1249.7715791295625,30.91441397259618,47.55377081499318,-93.10565743827138,-16.26325905228806,-1040.7650569158395
합창석,F블록,2,2,합창석 F블록2열 2,-1182,-114,350,합창석 H블록2열 19,1237.9903069087416,32.83800294847118,48.40801080345878,-95.50894969821606,-16.42238720759265,-1052.5796152315131
합창석,F블록,2,3,합창석 F블록2열 3,-1166,-163,350,합창석 H블록2열 18,1228.2609657560563,34.69237547997492,49.17993384463661,-97.9580434734281,-16.556202368570677,-1062.340919113136
합창석,F블록,2,4,합창석 F블록2열 4,-1150,-212,350,합창석 H블록2열 17,1220.6326228640623,36.43135501946387,49.85841104014053,-100.44508367873544,-16.66267915695575,-1069.9991299029095
합창석,F블록,2,5,합창석 F블록2열 5,-1134,-261,350,합창석 H블록2열 16,1215.1448473330247,38.02263920872234,50.43256403762082,-102.96140185099202,-16.74014178044829,-1075.5141099484608
합창석,F블록,2,6,합창석 F블록2열 6,-1118,-310,350,합창석 H블록2열 15,1211.8267202863617,39.44632604929389,50.89196395336305,-105.49767574001925,-16.787334535456786,-1078.8563921218586
합창석,F블록,2,7,합창석 F블록2열 7,-1102,-359,350,합창석 H블록2열 14,1210.6960807733706,40.692782190015066,51.22683695310762,-108.04412419207355,-16.803477071314745,-1080.0079040753865
합창석,F블록,2,8,합창석 F블록2열 8,-1086,-408,350,합창석 H블록2열 13,1211.7590519571124,41.760347125421696,51.42827544778995,-110.59072789059738,-16.78829977378709,-1078.9624100458964
합창석,F블록,2,9,합창석 F블록2열 9,-1070,-457,350,합창석 H블록2열 12,1215.0098765030675,42.65318629375056,51.48845440564553,-113.1274638630567,-16.74205617429052,-1075.725645929993
합창석,F블록,2,10,합창석 F블록2열 10,-1054,-506,350,합창석 H블록2열 11,1220.4310713842056,43.37945476853592,51.40085224396417,-115.6445402009286,-16.66551127825266,-1070.3151398049035
합창석,F블록,2,11,합창석 F블록2열 11,-1038,-555,350,합창석 H블록2열 10,1227.9938924929554,43.94982491571281,51.16047486087145,-118.13261741701425,-16.55990685372278,-1062.7597282699796
합창석,F블록,2,12,합창석 F블록2열 12,-1022,-604,350,합창석 H블록2열 9,1237.6590806841762,44.37636496670666,50.76407940657171,-120.58300428410756,-16.42690671779784,-1053.098796732196
합창석,F블록,2,13,합창석 F블록2열 13,-1006,-653,350,합창석 H블록2열 8,1249.3778451693468,44.671722005997474,50.21039133974392,-122.98781862381196,-16.268526623940467,-1041.3812869225899
합창석,F블록,2,14,합창석 F블록2열 14,-990,-702,350,합창석 H블록2열 7,1263.0930290362624,44.84855151939166,49.50030436561888,-125.34010692155768,-16.0870542974263,-1027.6645258575986
합창석,F블록,2,15,합창석 F블록2열 15,-974,-751,350,합창석 H블록2열 6,1278.7403958583618,44.91913703010026,48.63704849988422,-127.63392032338106,-15.884965419714325,-1012.0129362398648
합창석,F블록,2,16,합창석 F블록2열 16,-958,-800,350,합창석 H블록2열 5,1296.249975891996,44.89515078542286,47.626307558538976,-129.8643480305236,-15.66484097748114,-994.4966888286159
합창석,F블록,2,17,합창석 F블록2열 17,-942,-849,350,합창석 H블록2열 4,1315.5474145769128,44.78751582123031,46.4762649176467,-132.02751196482652,-15.429290513988663,-975.1903532112764
합창석,F블록,2,18,합창석 F블록2열 18,-926,-898,350,합창석 H블록2열 3,1336.5552738289578,44.606338810013405,45.19755660186346,-134.1205286029892,-15.18088464494588,-954.1715957798275
합창석,F블록,2,19,합창석 F블록2열 19,-910,-947,350,합창석 H블록2열 2,1359.194246603479,44.36089091108538,43.80311464479202,-136.14144500623058,-14.922098928238642,-931.5199638929867
합창석,F블록,2,20,합창석 F블록2열 20,-894,-996,350,합창석 H블록2열 1,1383.3842560908377,44.05962011427078,42.30789165807004,-138.08915637533656,-14.655269975796596,-907.3157845099311
합창석,G블록,2,1,합창석 G블록2열 1,-50,-1095,350,합창석 G블록2열 17,1150.6628524463626,55.34598501522125,36.11103108270101,-177.38557040340456,-17.708386643373856,-1140.0605440762697
합창석,G블록,2,2,합창석 G블록2열 2,-100,-1095,350,합창석 G블록2열 18,1153.9172413999197,55.20103691566033,36.53177327211055,-174.7819828764249,-17.65679769211648,-1136.810167976897
합창석,G블록,2,3,합창석 G블록2열 3,-150,-1095,350,합창석 G블록2열 19,1159.3209219193795,54.96058502421942,37.15246199815142,-172.1998121158183,-17.571809875666418,-1131.4118529512289
합창석,G블록,2,4,합창석 G블록2열 4,-200,-1095,350,합창석 G블록2열 20,1166.8440341365251,54.62631512753218,37.88030241590236,-169.64911434506948,-17.454864192747632,-1123.894485403874
합창석,G블록,2,5,합창석 G블록2열 5,-250,-1095,350,합창석 G블록2열 21,1176.4459188590013,54.20057335883895,38.6250765738288,-167.13920694090547,-17.30788342222653,-1114.2977825950459
합창석,G블록,2,6,합창석 G블록2열 6,-300,-1095,350,합창석 G블록2열 22,1188.0761760089292,53.68635063837107,39.31459732953576,-164.6784899251352,-17.13318773591,-1102.6713979332076
합창석,G블록,2,7,합창석 G블록2열 7,-350,-1095,350,합창석 G블록2열 23,1201.6759130481064,53.08726060373065,39.90009233900034,-162.2743162050725,-16.93339914528678,-1089.0737300181336
합창석,G블록,2,8,합창석 G블록2열 8,-400,-1095,350,합창석 G블록2열 24,1217.179115824783,52.40750983362449,40.35456573379236,-159.93291291601585,-16.711341947668828,-1073.5705350783792
합창석,G블록,2,9,합창석 G블록2열 9,-450,-1095,350,합창석 G블록2열 25,1234.514074443868,51.651859262893694,40.66799108408015,-157.65935204000587,-16.469945755336763,-1056.2334507930198
합창석,G블록,2,10,합창석 G블록2열 10,-500,-1095,350,합창석 G블록2열 26,1253.6048021605534,50.82557595370567,40.84201670228954,-155.45756511801855,-16.212156504167716,-1037.1385217296126
합창석,G블록,2,11,합창석 G블록2열 11,-550,-1095,350,합창석 G블록2열 27,1274.3723945534916,49.93437481739677,40.88547273663805,-153.33039459679853,-15.940859309564278,-1016.3647927079642
합창석,G블록,2,12,합창석 G블록2열 12,-600,-1095,350,합창석 G블록2열 28,1296.7362877624732,48.98435044500733,40.81104075020264,-151.2796732021305,-15.658815428122344,-993.9930150915555
합창석,G블록,2,13,합창석 G블록2열 13,-650,-1095,350,합창석 G블록2열 29,1320.6153868556885,47.98189985486093,40.63299625643285,-149.3063225831063,-15.36861410510115,-970.1044939997613
합창석,G블록,2,14,합창석 G블록2열 14,-700,-1095,350,합창석 G블록2열 30,1345.929047164077,46.93363764061549,40.3657855188334,-147.4104630982844,-15.072638879356717,-944.7800911082629
합창석,G블록,2,15,합창석 G블록2열 15,-750,-1095,350,합창석 G블록2열 31,1372.5979017906154,45.846305632752,40.02319280869497,-145.59152774797138,-14.773047042799806,-918.0993872981104
합창석,G블록,2,16,합창석 G블록2열 16,0,-1095,350,합창석 G블록2열 16,1149.5760087962865,55.39441405926595,35.961752249330814,180.0,-17.7256837949275,-1141.2434122009772
합창석,G블록,2,17,합창석 G블록2열 17,50,-1095,350,합창석 G블록2열 1,1150.6628524463626,55.34598501522125,36.11103108270101,177.38557040340456,-17.708386643373856,-1140.157053646866
합창석,G블록,2,18,합창석 G블록2열 18,100,-1095,350,합창석 G블록2열 2,1153.9172413999197,55.20103691566033,36.53177327211055,174.7819828764249,-17.65679769211648,-1136.9052610223855
합창석,G블록,2,19,합창석 G블록2열 19,150,-1095,350,합창석 G블록2열 3,1159.3209219193795,54.96058502421942,37.15246199815142,172.1998121158183,-17.571809875666418,-1131.505541123758
합창석,G블록,2,20,합창석 G블록2열 20,200,-1095,350,합창석 G블록2열 4,1166.8440341365251,54.62631512753218,37.88030241590236,169.64911434506948,-17.454864192747632,-1123.9867858268467
합창석,G블록,2,21,합창석 G블록2열 21,250,-1095,350,합창석 G블록2열 5,1176.4459188590013,54.20057335883895,38.6250765738288,167.13920694090547,-17.30788342222653,-1114.38871746114
합창석,G블록,2,22,합창석 G블록2열 22,300,-1095,350,합창석 G블록2열 6,1188.0761760089292,53.68635063837107,39.31459732953576,164.6784899251352,-17.13318773591,-1102.7609940052726
합창석,G블록,2,23,합창석 G블록2열 23,350,-1095,350,합창석 G블록2열 7,1201.6759130481064,53.08726060373065,39.90009233900034,162.2743162050725,-16.93339914528678,-1089.1620180594898
합창석,G블록,2,24,합창석 G블록2열 24,400,-1095,350,합창석 G블록2열 8,1217.179115824783,52.40750983362449,40.35456573379236,159.93291291601585,-16.711341947668828,-1073.6575492403242
합창석,G블록,2,25,합창석 G블록2열 25,450,-1095,350,합창석 G블록2열 9,1234.514074443868,51.651859262893694,40.66799108408015,157.65935204000587,-16.469945755336763,-1056.3192279863467
합창석,G블록,2,26,합창석 G블록2열 26,500,-1095,350,합창석 G블록2열 10,1253.6048021605534,50.82557595370567,40.84201670228954,155.45756511801855,-16.212156504167716,-1037.2231010041353
합창석,G블록,2,27,합창석 G블록2열 27,550,-1095,350,합창석 G블록2열 11,1274.3723945534916,49.93437481739677,40.88547273663805,153.33039459679853,-15.940859309564278,-1016.4482146599767
합창석,G블록,2,28,합창석 G블록2열 28,600,-1095,350,합창석 G블록2열 12,1296.7362877624732,48.98435044500733,40.81104075020264,151.2796732021305,-15.658815428122344,-994.0753213144772
합창석,G블록,2,29,합창석 G블록2열 29,650,-1095,350,합창석 G블록2열 13,1320.6153868556885,47.98189985486093,40.63299625643285,149.3063225831063,-15.36861410510115,-970.1857265884497
합창석,G블록,2,30,합창석 G블록2열 30,700,-1095,350,합창석 G블록2열 14,1345.929047164077,46.93363764061549,40.3657855188334,147.4104630982844,-15.072638879356717,-944.8602922230589
합창석,G블록,2,31,합창석 G블록2열 31,750,-1095,350,합창석 G블록2열 15,1372.5979017906154,45.846305632752,40.02319280869497,145.59152774797138,-14.773047042799806,-918.1785987908689
합창석,H블록,2,1,합창석 H블록2열 1,894,-996,350,합창석 F블록2열 20,1383.3842560908377,44.05962011427078,42.30789165807004,138.08915637533656,-14.655269975796596,-907.3909142127333
합창석,H블록,2,2,합창석 H블록2열 2,910,-947,350,합창석 F블록2열 19,1359.194246603479,44.36089091108538,43.80311464479202,136.14144500623058,-14.922098928238642,-931.594033911016
합창석,H블록,2,3,합창석 H블록2열 3,926,-898,350,합창석 F블록2열 18,1336.5552738289578,44.606338810013405,45.19755660186346,134.1205286029892,-15.18088464494588,-954.2445662846675
합창석,H블록,2,4,합창석 H블록2열 4,942,-849,350,합창석 F블록2열 17,1315.5474145769128,44.78751582123031,46.4762649176467,132.02751196482652,-15.429290513988663,-975.2621849755944
합창석,H블록,2,5,합창석 H블록2열 5,958,-800,350,합창석 F블록2열 16,1296.249975891996,44.89515078542286,47.626307558538976,129.8643480305236,-15.66484097748114,-994.5673436876087
합창석,H블록,2,6,합창석 H블록2열 6,974,-751,350,합창석 F블록2열 15,1278.7403958583618,44.91913703010026,48.63704849988422,127.63392032338106,-15.884965419714325,-1012.0823775975576
합창석,H블록,2,7,합창석 H블록2열 7,990,-702,350,합창석 F블록2열 14,1263.0930290362624,44.84855151939166,49.50030436561888,125.34010692155768,-16.0870542974263,-1027.73271922795
합창석,H블록,2,8,합창석 H블록2열 8,1006,-653,350,합창석 F블록2열 13,1249.3778451693468,44.671722005997474,50.21039133974392,122.98781862381196,-16.268526623940467,-1041.4482004913598
